city,males,females,babies,young,elderly,lat,lng,state,state_name
Abbeville,3,0,0,0,3,29.9746502,-92.1342921,LA,Louisiana
Algiers,2,0,0,0,2,29.9510514,-90.08108878,LA,Louisiana
Ascension Parish,1,0,0,0,1,30.20465845,-90.88963011,LA,Louisiana
Baker,1,0,0,0,1,30.5882429,-91.168163,LA,Louisiana
Baton Rouge,46,8,1,4,49,30.4507462,-91.154551,LA,Louisiana
Bayou Vista,1,1,0,0,2,30.2813059,-89.8175651,LA,Louisiana
Bossier City,3,2,0,0,5,32.5064115,-93.65183813,LA,Louisiana
Bossier City ,1,0,0,0,1,32.5064115,-93.65183813,LA,Louisiana
Caddo Parish,1,0,0,0,1,32.60755,-93.90238918,LA,Louisiana
Calcasieu Parish,1,0,0,0,1,30.26537195,-93.36916972,LA,Louisiana
Carencro,2,0,0,0,2,30.317144,-92.0490096,LA,Louisiana
Chalmette,1,0,0,0,1,29.9427037,-89.9634017,LA,Louisiana
Charenton,2,0,0,0,2,29.8815936,-91.5251127,LA,Louisiana
Covington,4,1,0,0,5,30.4754702,-90.1009108,LA,Louisiana
Creston,1,0,0,0,1,31.9759941,-93.049884,LA,Louisiana
DeRidder,1,0,0,0,1,30.8463055,-93.2890528,LA,Louisiana
Denham Springs,2,0,0,0,2,30.4868564,-90.9562125,LA,Louisiana
Donaldsonville,2,0,0,0,2,30.1010324,-90.9928774,LA,Louisiana
Duson,1,0,0,0,1,30.2357577,-92.1854035,LA,Louisiana
East Baton Rouge,1,0,0,0,1,30.4143987,-91.1774318,LA,Louisiana
Ebarb,1,0,0,0,1,31.635777,-93.648603,LA,Louisiana
Edgard,1,0,0,0,1,30.0432578,-90.5600869,LA,Louisiana
Ferriday,1,0,0,0,1,31.6301664,-91.5545649,LA,Louisiana
Garyville,1,0,0,0,1,30.056035,-90.6192554,LA,Louisiana
Geismar,1,0,0,0,1,30.2043633,-91.0226013,LA,Louisiana
Gentilly,4,0,0,0,4,30.0156248,-90.0518356,LA,Louisiana
Gonzales,1,0,0,0,1,30.2385294,-90.9200987,LA,Louisiana
Harahan,1,0,0,0,1,29.9404826,-90.2031313,LA,Louisiana
Harvey,14,0,0,0,14,29.9035387,-90.0772944,LA,Louisiana
Houma,9,1,0,0,9,29.5957696,-90.7195348,LA,Louisiana
Jamestown,1,0,0,0,1,32.3440452,-93.2118341,LA,Louisiana
Jeanerette,1,0,0,0,1,29.9110378,-91.6634484,LA,Louisiana
Jena,1,0,0,0,1,31.6832271,-92.1337448,LA,Louisiana
Kenner,7,0,0,0,7,29.9940924,-90.2417434,LA,Louisiana
Krotz Springs,1,0,0,0,1,30.5368592,-91.7528931,LA,Louisiana
LaFayette,3,1,0,0,4,30.2240897,-92.0198427,LA,Louisiana
LaPlace,5,1,0,1,5,30.0665907,-90.4800848,LA,Louisiana
Lafayette Parish,1,1,0,0,2,30.208284,-92.11207429,LA,Louisiana
Lafourche Parish,1,0,0,0,1,29.50317955,-90.36353872,LA,Louisiana
Lake Charles,5,0,0,0,5,30.2265949,-93.2173759,LA,Louisiana
Larose,1,1,0,0,2,29.572438,-90.3817483,LA,Louisiana
Livingston Parish,1,0,0,0,1,30.412795,-90.74105907,LA,Louisiana
Loranger,1,1,0,0,2,30.6357439,-90.3981441,LA,Louisiana
Luling,1,0,0,0,1,29.9321498,-90.3664695,LA,Louisiana
Mansfield,2,1,0,0,3,32.0376629,-93.7001819,LA,Louisiana
Marrero,9,1,0,1,9,29.8993723,-90.1003506,LA,Louisiana
Metairie,6,3,0,1,9,30.00135175,-90.17673135,LA,Louisiana
Monroe,5,0,0,0,5,32.5093109,-92.1193012,LA,Louisiana
Morgan City,1,0,0,0,1,29.6993748,-91.20677,LA,Louisiana
Nairn,1,0,0,0,1,29.4279955,-89.6108947,LA,Louisiana
New Orleans,146,17,4,8,143,29.9499323,-90.0701156,LA,Louisiana
New Orleans ,1,0,0,0,1,29.9499323,-90.0701156,LA,Louisiana
Port Allen,2,0,0,0,2,30.4521351,-91.2101081,LA,Louisiana
Prairieville,2,0,0,1,1,30.3029721,-90.9720451,LA,Louisiana
Ragley,1,0,0,0,1,30.512699,-93.2323813,LA,Louisiana
Reserve,5,0,0,0,5,30.0538131,-90.5517534,LA,Louisiana
River Ridge,3,0,0,1,2,29.9602043,-90.2156316,LA,Louisiana
Ruston,1,0,0,0,1,32.5269104,-92.6463257,LA,Louisiana
Shreveport,13,0,0,1,12,32.5221828,-93.7651944,LA,Louisiana
Slidell,6,0,0,0,6,30.2751945,-89.7811745,LA,Louisiana
Sorrento,1,0,0,0,1,30.1843642,-90.8592632,LA,Louisiana
St. Bernard,1,0,0,0,1,29.8779823,-89.5969002,LA,Louisiana
St. Joseph,2,0,0,0,2,31.9184926,-91.2334451,LA,Louisiana
St. Rose,3,0,0,0,3,29.9468716,-90.3231349,LA,Louisiana
St. Tammany Parish,1,0,0,0,1,30.4256963,-89.96205484,LA,Louisiana
Terrebonne,1,0,0,0,1,29.4257758,-90.5674867,LA,Louisiana
Terrytown,1,0,0,0,1,29.910205,-90.0325709,LA,Louisiana
Thibodaux,2,0,0,0,2,29.7957633,-90.822871,LA,Louisiana
Varnado,2,0,0,0,2,30.8937963,-89.8295203,LA,Louisiana
Ville Platte,1,0,0,0,0,30.6879749,-92.2715157,LA,Louisiana
Violet,1,0,0,0,1,29.8957605,-89.8978439,LA,Louisiana
Waggaman,1,0,0,0,1,29.9185388,-90.2109093,LA,Louisiana
West Monroe,1,1,0,0,2,32.5184775,-92.1476353,LA,Louisiana
Winnfield,1,0,0,0,1,31.9254413,-92.6395932,LA,Louisiana
Winnsboro,1,0,0,0,1,32.1632079,-91.720681,LA,Louisiana
Bridge City,0,1,0,0,1,29.9332605,-90.1700748,LA,Louisiana
Franklinton,0,1,0,0,1,30.8471283,-90.153141,LA,Louisiana
Longville,0,1,0,0,1,30.6051979,-93.2318269,LA,Louisiana
Many,0,1,0,0,1,31.5687848,-93.4840645,LA,Louisiana
New Iberia,0,1,0,0,1,30.0035365,-91.8187285,LA,Louisiana
Ponchatoula,0,1,0,0,1,30.4388041,-90.4414762,LA,Louisiana
Slaughter,0,1,0,0,1,30.7174063,-91.1414958,LA,Louisiana
St Joseph,0,1,0,0,1,31.9184926,-91.2334451,LA,Louisiana
Abbeville County,1,0,0,0,1,34.2492945,-82.4732577,SC,South Carolina
Anderson County,1,1,0,0,2,34.5153635,-82.65271264,SC,South Carolina
Beaufort,3,0,0,0,3,32.3850708,-80.6923169,SC,South Carolina
Beech Island,1,0,0,0,1,33.4273614,-81.8909473,SC,South Carolina
Belton,2,1,0,0,3,34.5228881,-82.4942948,SC,South Carolina
Bennettsville,3,0,1,0,2,34.6173803,-79.6847814,SC,South Carolina
Bishopville,1,0,0,0,1,34.2182107,-80.2484056,SC,South Carolina
Blackville,1,0,0,0,1,33.3579297,-81.2706606,SC,South Carolina
Burton,1,0,0,0,1,32.4357843,-80.7242883,SC,South Carolina
Charleston County,1,2,0,0,3,32.97595765,-79.56081424,SC,South Carolina
Chester County,1,0,0,0,1,34.6830445,-81.16567344,SC,South Carolina
Colleton County,2,0,0,0,2,32.7863418,-80.65355233,SC,South Carolina
Columbia,26,8,0,1,33,34.0872775,-80.98114974,SC,South Carolina
Conway ,1,0,0,0,1,33.8360035,-79.0478143,SC,South Carolina
Cottageville,1,0,0,1,0,32.936838,-80.480935,SC,South Carolina
Dacusville,1,1,2,0,0,34.9353949,-82.5587384,SC,South Carolina
Darlington,1,0,0,0,1,34.2998762,-79.8761741,SC,South Carolina
Donalds,2,0,0,0,2,34.3770591,-82.3473448,SC,South Carolina
Dorchester County,1,1,0,0,2,33.07602025,-80.42732899,SC,South Carolina
Edgefield County,1,0,0,0,1,33.7543985,-81.94968105,SC,South Carolina
Florence,5,1,0,0,6,33.7846102,-79.4488454,SC,South Carolina
Fort Hill,2,0,0,0,2,34.407373,-80.6475769,SC,South Carolina
Fountain Inn,1,2,1,0,2,34.6890095,-82.1956679,SC,South Carolina
Friendship,1,0,0,0,1,34.4984463,-82.3809556,SC,South Carolina
Gaffney,2,1,0,0,3,35.0717945,-81.6498195,SC,South Carolina
Goose Creek,2,1,0,0,2,33.0126515,-80.03275952,SC,South Carolina
Graniteville,2,0,0,1,1,33.5637483,-81.8078887,SC,South Carolina
Greeleyville,1,0,0,0,1,33.5809988,-79.9889654,SC,South Carolina
Greenville,23,5,2,0,26,34.8512316,-82.3985105,SC,South Carolina
Greenville County,1,1,0,0,2,34.8500365,-82.34855144,SC,South Carolina
Greenwood County,6,3,2,0,7,34.182129,-82.07935191,SC,South Carolina
Hanahan,1,0,0,0,1,32.9138914,-80.0088359,SC,South Carolina
Hilton Head,1,1,0,0,2,32.193817,-80.7381637,SC,South Carolina
Honea Path,1,0,0,0,1,34.4465018,-82.3915122,SC,South Carolina
Irmo,1,0,0,0,1,34.0859829,-81.1831513,SC,South Carolina
Jonesville,1,2,0,0,3,32.7362873,-80.8159402,SC,South Carolina
Kershaw,2,0,0,0,2,34.5518201,-80.5836836,SC,South Carolina
Kiawah Island,1,1,0,0,2,32.6082373,-80.0848166,SC,South Carolina
Latta,1,0,0,0,1,34.3371047,-79.4311616,SC,South Carolina
Lexington County,1,0,0,0,1,33.9250165,-81.28323149,SC,South Carolina
Loris,1,0,0,0,1,34.0562812,-78.8903044,SC,South Carolina
Moncks Corner,3,0,0,0,3,33.1960027,-80.0131374,SC,South Carolina
Mount Pleasant,1,0,0,0,1,32.831845,-79.88584158,SC,South Carolina
Mt. Pleasant,1,0,0,0,1,32.7940651,-79.8625851,SC,South Carolina
Myrtle Beach,1,0,0,0,1,33.6955167,-78.8817622,SC,South Carolina
North Charleston,10,1,0,0,11,32.939636,-80.09821022,SC,South Carolina
Orangeberg,1,0,0,0,1,33.4273582,-80.2807457,SC,South Carolina
Orangeburg,2,0,0,0,2,33.4273582,-80.2807457,SC,South Carolina
Pineville,5,1,0,0,6,33.4282228,-80.0292462,SC,South Carolina
Ravenel,1,0,0,0,1,32.7632321,-80.2500986,SC,South Carolina
Richland County,5,2,0,0,6,33.8071004,-80.6372094,SC,South Carolina
Ridgeland,1,0,0,0,1,32.4807435,-80.980386,SC,South Carolina
Ridgeville,1,0,0,0,1,33.095723,-80.3153738,SC,South Carolina
Rock Hill,4,1,0,0,5,34.9248667,-81.0250784,SC,South Carolina
Saluda,1,0,0,0,1,34.074864,-81.4841699,SC,South Carolina
Saluda County,1,1,0,0,2,34.0005725,-81.7492391,SC,South Carolina
Seneca,1,1,0,0,2,34.6865321,-82.9527288,SC,South Carolina
Socastee,1,1,0,0,2,33.683504,-78.9983676,SC,South Carolina
Spartanburg,4,0,0,0,4,34.9498007,-81.9320157,SC,South Carolina
Spartanburg County,1,0,0,0,1,34.888851,-81.98030471,SC,South Carolina
St George,2,1,0,0,3,33.1859958,-80.5756534,SC,South Carolina
Sumter,4,1,1,0,4,33.9679376,-79.9413592,SC,South Carolina
Turbeville,1,0,0,0,1,33.8907158,-80.0184063,SC,South Carolina
Walterboro,2,0,0,0,2,32.9051704,-80.6667688,SC,South Carolina
Wellford,1,0,0,0,1,34.9509521,-82.1059416,SC,South Carolina
West Columbia,1,1,0,0,2,33.984518,-81.09820721,SC,South Carolina
Williamston,1,0,0,0,1,34.6184471,-82.4779053,SC,South Carolina
Woodruff,1,0,0,0,1,34.7395701,-82.0370466,SC,South Carolina
Andrews,0,1,0,0,1,33.451278,-79.5608971,SC,South Carolina
Hartsville,0,1,1,0,0,34.3740431,-80.0734005,SC,South Carolina
Hodges,0,1,0,0,1,34.2875885,-82.24793129,SC,South Carolina
Horry County,0,1,0,0,1,33.93569585,-78.97702634,SC,South Carolina
Iva,0,2,0,0,2,34.3064967,-82.663743,SC,South Carolina
Johns Island,0,1,0,0,1,32.7024009,-80.0481488,SC,South Carolina
Little River,0,1,0,0,1,33.8732279,-78.6141798,SC,South Carolina
Santee,0,1,0,0,1,33.4751634,-80.4864764,SC,South Carolina
St. George,0,1,0,0,1,33.1859958,-80.5756534,SC,South Carolina
Summerville,0,1,0,0,1,32.9960965,-80.20216331,SC,South Carolina
Taylors,0,1,0,0,1,34.9203946,-82.2962269,SC,South Carolina
Travelers Rest,0,1,0,0,1,34.9676167,-82.4434548,SC,South Carolina
Wagener,0,1,0,0,1,33.6523712,-81.3612142,SC,South Carolina
Aberdeen,5,0,0,1,4,45.4646985,-98.4864829,SD,South Dakota
Fort Thompson,1,0,0,0,1,44.068601,-99.4378846,SD,South Dakota
Huron,3,0,1,0,2,44.3633173,-98.2142572,SD,South Dakota
Lake Andes,1,0,0,0,1,43.1563822,-98.5414703,SD,South Dakota
Lead,2,0,0,0,2,44.3522065,-103.7651984,SD,South Dakota
Onida,1,0,0,0,1,44.7080379,-100.059845,SD,South Dakota
Pierre,1,0,0,1,0,44.3683156,-100.3509665,SD,South Dakota
Rapid City,2,0,0,0,2,44.0805434,-103.2310149,SD,South Dakota
Sioux Falls,2,0,0,0,2,43.5499749,-96.700327,SD,South Dakota
Vermillion,1,0,0,0,1,42.7794417,-96.9292104,SD,South Dakota
Wagner,1,0,0,0,1,43.0797156,-98.2931342,SD,South Dakota
Whitney,1,0,0,0,1,43.8366201,-103.1884552,SD,South Dakota
Mitchell,0,1,0,0,1,43.7092877,-98.0298399,SD,South Dakota
Abilene,1,0,0,0,1,32.4838865,-99.71564957,TX,Texas
Alamo,1,0,0,0,1,26.1822255,-98.11502875,TX,Texas
Alice,1,1,0,0,2,27.7596485,-98.07076189,TX,Texas
Alto,1,0,0,0,1,31.6504546,-95.0727175,TX,Texas
Alton,3,1,0,1,3,26.2773795,-98.28839275,TX,Texas
Alvin,2,0,0,0,2,29.28472515,-95.11255575,TX,Texas
Amarillo,8,0,0,0,8,35.2072185,-101.8338246,TX,Texas
Anahuac,1,0,0,0,1,29.7651595,-94.6781375,TX,Texas
Arlington,15,7,0,0,21,32.701843,-97.13997598,TX,Texas
Arp,1,0,0,0,1,32.2254332,-95.0577207,TX,Texas
Atascocita,1,0,0,0,1,29.9988306,-95.1765978,TX,Texas
Atascosa,1,0,0,0,1,28.7924803,-98.139629,TX,Texas
Austin,14,3,0,1,16,30.2718065,-97.80359592,TX,Texas
Azle,1,0,0,0,1,32.896898,-97.5495391,TX,Texas
Balch Springs,1,0,0,0,1,32.7194665,-96.61020688,TX,Texas
Bandera,1,0,0,0,1,29.7233825,-99.07396713,TX,Texas
Bandera County,1,0,0,0,1,29.7300155,-99.2095738,TX,Texas
Bardwell,2,1,0,0,3,32.2690354,-96.6961027,TX,Texas
Bastrop,2,0,0,0,2,30.0854964,-97.0851637,TX,Texas
Baytown,4,0,0,0,4,29.684649,-94.93093939,TX,Texas
Beaumont,6,2,0,0,8,30.0860459,-94.1018461,TX,Texas
Beeville,2,0,0,1,1,28.40995,-97.74800068,TX,Texas
Bellaire,2,0,0,0,2,29.7076452,-95.46006694,TX,Texas
Benbrook,1,0,0,0,1,32.696598,-97.445054,TX,Texas
Bexar County,4,1,0,0,5,29.4372179,-98.47251138,TX,Texas
Bon Wier,1,0,0,0,1,30.740222,-93.6422252,TX,Texas
Brenham,1,0,0,0,1,30.1590475,-96.39544971,TX,Texas
Brownfield,1,1,0,0,2,33.173755,-102.2692619,TX,Texas
Bryan,2,0,0,0,2,30.6743643,-96.3699632,TX,Texas
Burleson,1,0,0,0,1,30.4764878,-96.6353488,TX,Texas
Carrollton,2,2,0,0,4,32.9537349,-96.8902816,TX,Texas
Cedar Hill,3,1,0,0,4,32.5871635,-96.96211151,TX,Texas
Center,1,0,0,0,1,31.793327,-94.17756845,TX,Texas
Cibolo,1,0,0,0,1,29.561618,-98.2269553,TX,Texas
Cleburne,1,0,0,0,1,32.357629,-97.40859189,TX,Texas
Colleyville,1,0,0,0,1,32.8919275,-97.15550575,TX,Texas
Comal County,1,0,0,0,1,29.8180854,-98.2889578,TX,Texas
Conroe,4,0,0,0,4,30.393222,-95.64016638,TX,Texas
Copperas Cove,1,0,0,0,1,31.124062,-97.9030785,TX,Texas
Corpus Christi,7,1,0,1,7,27.823713,-97.41739794,TX,Texas
Corsicana,1,1,1,0,1,32.0756495,-96.49526755,TX,Texas
Crosby,1,0,0,0,1,33.4089784,-101.1483729,TX,Texas
Crowley,2,0,0,0,2,32.5767335,-97.35852314,TX,Texas
Cypress,5,2,0,2,5,29.9691116,-95.6971686,TX,Texas
Dale,1,0,0,0,1,29.9274436,-97.5644418,TX,Texas
Dallas,91,14,1,4,98,32.7801052,-96.8000082,TX,Texas
DeSoto,1,3,0,0,4,29.390781,-98.526798,TX,Texas
Deadwood,1,0,0,0,1,32.1398851,-94.1418587,TX,Texas
Del Valle,1,0,0,0,1,30.2107669,-97.6547243,TX,Texas
Denison,1,0,0,0,1,33.706201,-96.58444664,TX,Texas
Denton,3,3,1,0,5,33.2375905,-97.13066098,TX,Texas
Denton County,1,0,0,0,1,33.0265105,-96.8635139,TX,Texas
Donna,3,0,0,0,3,26.1702082,-98.0522376,TX,Texas
Dove Creek,1,0,0,0,1,30.5056054,-97.6717672,TX,Texas
Duncanville,1,1,0,0,2,32.647691,-96.91704357,TX,Texas
Eden,2,0,0,0,2,31.2161476,-99.8454772,TX,Texas
Edinburg,1,0,0,0,1,26.2527695,-98.19367825,TX,Texas
El Paso,11,2,0,0,12,31.81113155,-106.5013493,TX,Texas
Elgin,3,0,0,0,3,30.35517,-97.39176157,TX,Texas
Euless,2,0,0,0,2,32.84610745,-97.06673834,TX,Texas
Fairfield,7,2,0,0,8,31.7164755,-96.17288478,TX,Texas
Fannett,1,0,0,0,1,29.9260395,-94.2504458,TX,Texas
Flower Mound,2,0,0,0,2,33.036426,-97.11653707,TX,Texas
Forney,1,1,0,0,2,32.74630795,-96.4516127,TX,Texas
Fort Bend County,3,0,0,0,3,29.5253232,-95.74496432,TX,Texas
Fort Hood,3,0,0,1,2,31.13,-97.78,TX,Texas
Fort Worth,41,7,2,2,42,32.693397,-97.47067092,TX,Texas
Galveston,1,0,0,0,1,29.2332775,-94.86015998,TX,Texas
Garland,5,1,1,0,5,32.912624,-96.6388833,TX,Texas
Glen Rose,2,0,0,0,2,32.243494,-97.74953982,TX,Texas
Godley,1,0,0,0,1,32.449029,-97.5266886,TX,Texas
Gonzales County,1,0,0,0,1,29.447222,-97.50258531,TX,Texas
Granbury,3,0,0,0,3,32.433278,-97.759011,TX,Texas
Grand Prairie,7,3,0,0,10,32.65764395,-97.02856897,TX,Texas
Haltom City,1,0,0,0,1,32.8202545,-97.27055731,TX,Texas
Hardin County,1,0,0,0,1,30.3142215,-94.3879144,TX,Texas
Harlingen,1,0,0,0,1,26.1906306,-97.6961026,TX,Texas
Harper,1,0,0,0,1,30.2999195,-99.2442144,TX,Texas
Harris County,22,3,0,0,25,29.8152236,-94.9176032,TX,Texas
Hays County ,1,0,0,0,1,30.0548461,-98.02402564,TX,Texas
Hearne,1,0,0,0,1,30.87819,-96.59564691,TX,Texas
Hebbronville,1,0,0,0,1,27.3068397,-98.6780811,TX,Texas
Hereford,1,0,0,0,1,34.8150622,-102.3977036,TX,Texas
Hidalgo County,1,0,0,0,1,26.410046,-98.18764703,TX,Texas
Highland Village,1,0,0,0,1,33.09461,-97.05772077,TX,Texas
Highlands,2,0,0,0,2,29.818836,-95.0560404,TX,Texas
Hitchcock,1,1,0,0,0,29.261449,-95.01752857,TX,Texas
Honey Grove,1,1,0,0,2,33.5834377,-95.9099681,TX,Texas
Houston,204,32,2,13,212,29.9519265,-95.54091698,TX,Texas
Hubbard,1,0,0,0,1,31.8484935,-96.797215,TX,Texas
Hudson Bend,1,0,0,0,1,30.4171444,-97.9291787,TX,Texas
Ingleside,1,0,0,0,0,27.8666025,-97.20674791,TX,Texas
Irving,2,2,0,0,4,32.862876,-96.97913926,TX,Texas
Katy,2,2,1,0,3,29.7929303,-95.82966515,TX,Texas
Kaufman,1,0,0,0,1,32.565973,-96.30670159,TX,Texas
Keller,1,1,0,0,2,32.9357105,-97.22896927,TX,Texas
Kerrville,1,0,0,0,1,30.0474332,-99.1403189,TX,Texas
Killeen,9,3,0,2,10,31.1171194,-97.7277959,TX,Texas
Kountze,1,0,0,0,1,30.37432,-94.31679798,TX,Texas
Lancaster,11,4,0,1,14,32.598302,-96.77512111,TX,Texas
Laredo,3,0,0,0,3,27.506407,-99.5075421,TX,Texas
Las Yescas,1,0,0,0,1,26.2228516,-97.5058182,TX,Texas
League City,1,0,0,0,1,29.5074538,-95.0949303,TX,Texas
Leander,1,1,0,0,2,30.57814,-97.84258889,TX,Texas
Lewisville,3,0,0,0,3,33.042576,-96.96628973,TX,Texas
Little Elm,1,1,0,0,2,33.1626194,-96.9375051,TX,Texas
Live Oak,3,1,0,0,4,28.170008,-97.8471215,TX,Texas
Longview,3,1,0,1,3,32.5065765,-94.75150989,TX,Texas
Lopezville,1,0,0,0,1,26.2382939,-98.1595151,TX,Texas
Lubbock,9,1,0,1,9,33.5778631,-101.8551665,TX,Texas
Maypearl,2,0,0,1,1,32.3132003,-97.0116691,TX,Texas
McAllen,1,0,0,0,1,26.2260035,-98.23731772,TX,Texas
McCamey,1,0,0,0,1,31.135591,-102.2244427,TX,Texas
McGregor,1,0,0,0,1,31.4388265,-97.40673998,TX,Texas
McKinney,1,0,0,0,1,33.1976496,-96.6154471,TX,Texas
Mercedes,2,0,0,0,2,26.1497977,-97.9136112,TX,Texas
Mesquite,3,3,0,0,6,32.7666103,-96.599472,TX,Texas
Midland,1,1,0,0,2,31.83688,-102.0103767,TX,Texas
Midland County,1,0,0,0,1,31.86918585,-102.0315869,TX,Texas
Mission,1,0,0,0,1,26.1985485,-98.3102862,TX,Texas
Montgomery County,5,2,0,0,7,30.1791039,-95.1623323,TX,Texas
Morgan's Point,1,1,0,0,2,29.6793945,-94.9899276,TX,Texas
Mount Enterprise,1,0,0,0,1,31.9179473,-94.6810439,TX,Texas
Nacogdoches County,2,0,0,0,2,31.536146,-94.59451605,TX,Texas
Natalia,1,0,0,0,1,29.189684,-98.8625269,TX,Texas
New Boston,1,0,0,1,0,33.460448,-94.42011157,TX,Texas
New Braunfels,2,0,0,1,1,29.7029248,-98.12469,TX,Texas
North Austin,1,0,0,0,1,30.36815625,-97.70668739,TX,Texas
North Richland Hills,1,0,0,0,1,32.8601325,-97.2120549,TX,Texas
Oak Cliff,6,0,0,1,5,29.7104586,-98.1460417,TX,Texas
Oak Point,1,0,0,0,1,33.17777,-96.9888557,TX,Texas
Odessa,3,1,0,0,3,31.8457149,-102.367687,TX,Texas
Palmhurst,1,0,0,0,1,26.2584053,-98.3180712,TX,Texas
Palmview,4,1,0,0,5,26.2283965,-98.36749677,TX,Texas
Pampa,1,0,0,0,1,35.547907,-100.9677311,TX,Texas
Paris,6,0,1,0,5,33.6751155,-95.55026625,TX,Texas
Parker County,1,0,0,0,1,32.777937,-97.80382533,TX,Texas
Pearland,4,2,0,0,6,29.547838,-95.38383938,TX,Texas
Pearsall,1,1,0,0,2,28.8921939,-99.095033,TX,Texas
Plano,2,1,1,0,2,33.0136764,-96.6925096,TX,Texas
Pleasant Grove,5,0,0,0,5,32.0212766,-94.9554951,TX,Texas
Port Arthur,4,3,0,0,7,29.8988258,-93.9287815,TX,Texas
Porter Heights,1,1,0,0,2,30.1579383,-95.3203117,TX,Texas
Quitman,2,1,0,0,3,32.793739,-95.4464574,TX,Texas
Rice,4,1,3,0,2,32.2437586,-96.4985967,TX,Texas
Richardson,1,1,0,0,2,32.9481789,-96.7297206,TX,Texas
Robinson,1,1,0,0,2,31.4676687,-97.1147226,TX,Texas
Rockwall,1,3,0,2,2,32.8967899,-96.2982136,TX,Texas
Rusk,1,0,1,0,0,31.8762825,-94.5339953,TX,Texas
San Angelo,1,1,0,0,2,31.432144,-100.4544676,TX,Texas
San Antonio,64,12,0,4,69,29.4246002,-98.4951405,TX,Texas
San Leon,1,0,0,0,1,29.4832863,-94.9221465,TX,Texas
Sands Springs,1,0,0,0,1,29.976767,-95.182283,TX,Texas
Seminole,1,1,0,0,1,32.7247135,-102.6503853,TX,Texas
Snook,1,0,0,0,1,30.488816,-96.4644102,TX,Texas
Snyder,1,0,0,0,1,32.712745,-100.9128698,TX,Texas
Southlake,1,0,0,0,1,32.962582,-97.15113515,TX,Texas
Spring,4,1,0,0,5,30.0798826,-95.4172549,TX,Texas
Stone Oak,1,0,0,0,1,29.6437381,-98.4952228,TX,Texas
Tarrant County,1,0,0,0,1,32.6316957,-97.0737574,TX,Texas
Taylor Lake Village,1,0,0,0,1,29.5774867,-95.05744774,TX,Texas
Temple,3,0,0,0,3,31.098207,-97.3427847,TX,Texas
Terrell,3,3,0,0,6,29.9351964,-101.8203006,TX,Texas
Texarkana,4,3,0,1,6,33.441418,-94.07382434,TX,Texas
Texas City,2,0,0,0,2,29.4336705,-94.91931925,TX,Texas
The Woodlands,1,0,0,0,1,30.1733046,-95.5047303,TX,Texas
Three Rivers,3,0,0,0,3,28.4602717,-98.1825071,TX,Texas
Tidwell,2,0,0,0,2,33.2095584,-96.1013617,TX,Texas
Tyler,4,2,0,0,6,32.330625,-95.30742082,TX,Texas
Universal City,1,0,0,0,1,29.5480071,-98.2911235,TX,Texas
Vidor,1,0,1,0,0,30.138118,-93.98434241,TX,Texas
Waco,5,2,0,1,6,31.549333,-97.1466695,TX,Texas
Wall,2,0,0,0,2,31.3740524,-100.3075869,TX,Texas
Waxahachie,2,1,0,0,3,32.40549,-96.83891772,TX,Texas
Waxahachie ,1,0,0,0,1,32.388547,-96.92884169,TX,Texas
Weatherford,3,0,0,0,3,32.7647075,-97.68189196,TX,Texas
Weslaco,2,0,0,0,2,26.15592,-97.98046355,TX,Texas
Wharton,1,0,0,0,1,29.255248,-95.8998532,TX,Texas
Wichita Falls,5,0,1,0,4,33.9161075,-98.5067371,TX,Texas
Wolfforth,2,0,0,0,2,33.5059189,-102.0090575,TX,Texas
Bloomburg,0,1,0,0,1,33.1379088,-94.0574061,TX,Texas
Brownwood,0,1,1,0,0,31.7337655,-98.98583485,TX,Texas
Concho County,0,1,0,0,1,31.3336505,-99.85967694,TX,Texas
Elmendorf,0,1,0,0,1,29.2581166,-98.30167199,TX,Texas
Gilmer,0,1,0,0,1,32.729852,-94.95210957,TX,Texas
Grape Creek,0,1,0,0,1,31.5793231,-100.5475979,TX,Texas
Joshua,0,1,0,1,0,32.4615291,-97.3880732,TX,Texas
Kilgore,0,1,0,1,0,32.39331,-94.86476473,TX,Texas
Nederland,0,1,0,0,1,29.9827965,-94.00187586,TX,Texas
Panther Creek,0,1,0,0,1,30.1658518,-95.4923714,TX,Texas
Round Rock,0,2,0,0,2,30.572587,-97.6483834,TX,Texas
West Bexar County,0,1,0,0,1,29.4200763,-98.5721016,TX,Texas
Willacy County,0,1,0,0,1,26.45598445,-97.58654844,TX,Texas
Absarokee,1,0,0,0,1,45.5204982,-109.4429444,MT,Montana
Anaconda,1,0,0,0,1,46.1285369,-112.9422641,MT,Montana
Belgrade,1,0,0,0,1,45.7732787,-111.1845352,MT,Montana
Billings,11,1,0,0,12,45.7874957,-108.49607,MT,Montana
Bozeman,1,0,0,0,1,45.6799842,-111.0446748,MT,Montana
Butte,1,0,0,0,1,45.9838436,-112.5007277,MT,Montana
Evergreen,1,0,0,0,1,48.2258788,-114.2762514,MT,Montana
Great Falls,1,0,0,0,1,47.506188,-111.2314053,MT,Montana
Havre,1,0,0,0,1,48.549999,-109.6840887,MT,Montana
Helena,2,0,0,0,2,46.5927122,-112.036109,MT,Montana
Missoula,2,0,0,0,2,46.8795445,-113.9214345,MT,Montana
St. Regis,1,0,0,0,1,47.2993743,-115.1026388,MT,Montana
Townsend,1,0,0,0,1,46.3190976,-111.5208023,MT,Montana
